SOC,Temperature(C),Capacity,R_50%,True_SOP(W),SHAP_SOC,SHAP_Temperature(C),SHAP_Capacity,SHAP_R_50%
0.9,10,2.78,14.71,103.17,23.00365684,-4.565032432,1.052201239,7.046404623
0.9,25,2.85,13.16,110.8716795,19.8822635,3.702675136,2.238137127,7.110568022
0.9,25,2.79,14.02,109.7561449,20.62444948,3.821924945,2.130620214,6.225895438
0.9,10,2.58,20.28,94.162,24.68634752,-5.722019524,-0.28023519,-2.110027016
0.9,25,2.68,16.52,106.81,21.41596524,4.476552962,1.141739973,3.102774074
0.9,25,2.42,22.58,93.166,23.93384999,3.129884898,-3.267323549,-7.719098276
0.9,10,2.54,20.9,93.466,24.60289852,-5.772827051,-0.43428571,-2.203219614
0.9,25,2.54,20.9,102.28,22.47348275,4.950363844,0.006572217,-1.711315888
0.9,25,2.76,15.32,107.95,21.14758886,4.254877358,0.79242062,4.892694166
0.8,10,2.72,14.84,101.2332301,20.34547644,-4.456259786,1.549594243,7.386766007
0.8,25,2.78,14.71,106.47,18.74776773,4.012724389,0.970653,5.641452216
0.8,25,2.42,22.58,91.806,22.0362737,2.930244821,-3.325647416,-7.699830421
0.8,25,2.72,14.84,106.5357194,18.22488886,3.947461207,1.460609673,6.004272495
0.8,25,2.91,13.04,108.7202234,17.37687552,3.600323713,3.60929047,7.551319558
0.8,25,2.58,19.76,101.68,20.66023499,4.785999899,0.244784522,-0.68266185
0.8,25,2.33,28.63,92.977,21.82032505,4.945005715,-4.214553595,-6.402176788
0.8,25,2.67,18.24,103.06,20.40485807,4.551077902,0.394283715,0.629907394
0.8,10,2.71,17.26,96.697,22.87870715,-5.199042285,0.126922159,1.613791242
0.8,10,2.36,27.18,84.927,23.99398854,-5.943027907,-3.355326604,-7.177382246
0.8,10,2.67,18.24,95.712,23.08012041,-5.191507419,0.359795621,0.557921436
0.8,25,2.79,14.02,107.3606916,18.61748306,3.788186588,2.226209475,5.984510098
0.8,10,2.54,20.9,92.225,23.09427588,-5.621092777,-0.323595149,-2.183432401
0.8,10,2.58,19.76,93.528,23.20072305,-5.5477708,-0.025623498,-1.056435287
